"INSEE_COM";"longitude";"latitude"
"76599";1.16340525;49.4289069495869
"76212";1.1534202;49.4468226995826
"76617";1.1552816;49.4719018495765
"76580";1.17577465;49.5471445495584
"76412";1.2984098;49.4505979495817
"27453";1.3699938;49.4054229995927
"76094";1.27455745;49.5368814995608
"76163";1.3278992;49.5101490995673
"76243";1.36088175;49.5418272495597
"76325";0.8316954;49.6619799995309
"76006";0.8269316;49.6979439495224
"76198";0.84861425;49.6709846495288
"76087";0.83781245;49.7131013995188
"76047";0.93093615;49.7426308495118
"76654";1.009785;49.6864414995251
"76072";0.9859565;49.7043544995209
"76632";0.9701164;49.7397722995125
"76153";1.021066;49.7026724995213
"76096";1.047038;49.7221629995167
"76063";1.027525;49.7373469995131
"76189";0.71655045;49.8043845994974
"76221";0.73658515;49.7944058994997
"76467";0.7107573;49.8279271494919
"76569";0.7626842;49.7955924494994
"76504";0.7517269;49.8184396994941
"76428";0.7706792;49.8176117994943
"76015";0.8021693;49.8337171494905
"76151";0.73579375;49.8368434994898
"76336";0.7630587;49.8377434494896
"76104";0.8046784;49.8534864994859
"76097";0.91798505;49.775978899504
"76383";0.96118705;49.7489941495103
"76629";0.96078015;49.7612011495075
"76546";0.9530936;49.7790546495033
"76519";0.92392485;49.7935615494999
"76136";0.94852705;49.8169982494944
"76604";1.01616565;49.7609690495075
"76075";1.04677345;49.7669714495061
"76379";1.01251245;49.7721141995049
"76485";1.04787235;49.7898973995007
"76380";0.9682184;49.7930801495
"76051";1.0052189;49.7932849495
"76356";0.986542;49.8199266494937
"76085";1.04241085;49.8126203994954
"76443";1.1148851;49.5705980995527
"76179";1.10072895;49.590253749548
"76331";1.10545235;49.6188305495412
"76271";1.14893835;49.5723011995523
"76177";1.1837289;49.5847448495494
"76038";1.1471073;49.5972205495464
"76602";1.0886445;49.6779257495271
"76723";1.07669675;49.6880103995247
"76574";1.08910525;49.7024203995214
"76034";1.10869925;49.7108038495194
"76674";1.1781671;49.7126139995189
"76461";1.35884855;49.6458638495347
"76308";1.090827;49.7577664995083
"76197";1.07402065;49.7817553495027
"76478";1.12698085;49.75064594951
"76570";1.1089038;49.7729977495047
"76389";1.0702926;49.8000285494984
"76214";1.09152815;49.8077863494966
"76205";1.08351445;49.8201834494937
"76397";1.1081656;49.7946003994996
"76162";1.15655935;49.7578397495083
"76589";1.1555228;49.7828296995024
"76170";1.1470018;49.8243683994927
"76414";1.12792135;49.9105259994728
"76665";1.20734745;49.9177320494711
"76620";1.4007851;49.746166399511
"76202";1.3729263;49.8021365494979
"76630";1.3004285;49.905040749474
"76644";1.38803795;50.0089788994502
"27016";1.42399565;49.2391993996333
"27270";1.4091591;49.2868265496216
"27214";1.43198225;49.3057945496169
"27175";1.4572628;49.2828653996226
"27070";1.4914405;49.289232649621
"27315";1.50530525;49.2502258496306
"27420";1.55499655;49.2450017496319
"27490";1.54054125;49.2590158996284
"27625";1.5144665;49.2693864496259
"27232";1.52926925;49.2920854496203
"27310";1.5567343;49.2818169996228
"27567";1.5818213;49.2716274996253
"27649";1.43768505;49.3455499496072
"27407";1.46735695;49.3237727996126
"27396";1.40778275;49.3571541996044
"27496";1.4271183;49.3746325496002
"27370";1.47197415;49.3571237496044
"27617";1.50644945;49.3196564496136
"27176";1.4971162;49.3474408496068
"27632";1.55328;49.3072995496166
"27437";1.55436915;49.3312311496107
"27480";1.525716;49.3536109496053
"27430";1.5601844;49.3603073996036
"27417";1.5798531;49.3721509496008
"27633";1.6031316;49.2365135496339
"27690";1.59066515;49.2504193496305
"27026";1.62898945;49.2191687996382
"27682";1.64147165;49.2436676496322
"27276";1.61660255;49.2670716496264
"27153";1.64562465;49.2798816496233
"27445";1.67490115;49.2465387996315
"27204";1.5865537;49.3248712496123
"27226";1.6123298;49.3165360996143
"27333";1.6594801;49.3329121496103
"27372";1.622052;49.3561245496047
"27533";1.71675795;49.3191489996137
"27614";1.6749657;49.3532174996054
"27379";1.6846027;49.3758888995998
"27324";1.7224238;49.358886349604
"27338";1.41326065;49.4239266995881
"27377";1.4763281;49.3968734495947
"27048";1.51813755;49.4055498995926
"27369";1.56824165;49.4034316995931
"60659";1.7616861;49.2296955996356
"60195";1.83203275;49.2409713996329
"60645";1.8444918;49.2864179996217
"60208";1.84555365;49.305531899617
"60528";1.8606439;49.2397836996331
"60361";1.90539215;49.2346961496344
"60367";1.9185154;49.2570463496289
"60143";1.88294235;49.2733327496249
"60322";1.87385715;49.3025613996177
"60209";1.91518595;49.2962658496193
"60235";1.82931305;49.3476531996067
"60343";1.7845135;49.3895526495965
"60097";1.8753081;49.3188629996138
"60660";1.866471;49.3441682496076
"60331";1.89846925;49.350485549606
"60510";1.925854;49.3363519496095
"60344";1.8690649;49.3878919995969
"60640";1.9429838;49.220129449638
"60239";1.9699089;49.2497381496307
"60427";2.0006349;49.2195155496381
"60257";1.9903134;49.2491730996308
"60613";2.0130857;49.2624759996276
"60401";1.99075065;49.305836399617
"60256";2.00962405;49.2906490496207
"60321";2.0290997;49.2309766996353
"60512";2.02707745;49.2777434996238
"60327";1.96323535;49.3229053496128
"60054";2.00070275;49.3208401496133
"60694";2.0114677;49.3460841996071
"60319";1.95218655;49.3535294996053
"60455";2.05107705;49.3327559996104
"60030";2.09134655;49.3458340996072
"60063";2.0557552;49.3584023996041
"60264";2.0826823;49.379554499599
"60516";1.77592635;49.4125649995909
"60164";1.8342052;49.3991854995942
"60187";1.8369534;49.4319300995862
"60220";1.8651398;49.4251242495879
"60073";1.85977085;49.4578955495799
"60244";1.7665349;49.5677113995534
"60624";1.77731535;49.5602341495552
"60677";1.8729094;49.4828020495739
"60275";1.90126215;49.4943694495711
"60301";1.93122095;49.5051374995685
"60180";1.9226066;49.5254035495636
"60697";1.89189395;49.5358233495611
"60388";1.9031981;49.532141499562
"60288";1.9090619;49.5601489995552
"60523";1.9976335;49.4066211495924
"76516";1.4172737;49.7253698495159
"76462";1.4494216;49.741933399512
"60122";1.75567775;49.6139974495424
"60096";1.75208655;49.6374350495368
"76424";1.48091805;49.7613976495074
"76122";1.5213516;49.8283407994918
"76512";1.4626771;49.8778198494803
"76677";1.48676995;49.8596245494845
"76511";1.50464645;49.8804871994797
"80450";1.74792325;49.8810601994795
"80084";1.74141295;49.8987855994754
"60312";1.76396335;49.5892464995483
"60214";1.7923325;49.590577999548
"60371";1.83123505;49.5926770995475
"60444";1.78388955;49.6235655495401
"60098";1.7586769;49.6510394495335
"60407";1.79258795;49.653359249533
"60476";1.8359068;49.6162848995418
"60566";1.80562775;49.636452499537
"60233";1.84554085;49.6510959495335
"60435";1.8686475;49.5842105995495
"60571";1.86382835;49.6075731495439
"60629";1.89602765;49.6032868495449
"60303";1.86960865;49.6274114995391
"60109";1.88759985;49.6462331995347
"60588";1.9187706;49.6157519495419
"60405";1.82242605;49.6710393995288
"60110";1.8378769;49.6632517495306
"60280";1.7809125;49.7247087495161
"60605";1.92635235;49.6800588495266
"80528";1.92979455;49.7295845495149
"80755";1.9316619;49.7450667495113
"60633";1.94645415;49.6347004495374
"60178";2.08604105;49.6102774495433
"60314";2.04360815;49.6306486995384
"60161";2.0549126;49.6546366495327
"60153";2.07373435;49.6482709495342
"60131";2.1032576;49.6506829995336
"60354";2.0092836;49.6854288495254
"60397";2.06162245;49.6684052995294
"80219";2.07216075;49.7200493495172
"80525";1.89177615;49.7652627495065
"80719";1.91379175;49.7616949495074
"80522";1.76727655;49.870505999482
"80356";1.79118865;49.9096707494729
"80269";1.85441585;49.9123992994723
"80728";1.93952775;49.7571918495084
"80455";1.95770325;49.7603417995077
"80106";2.0044105;49.767603999506
"80559";1.99256445;49.9111740494726
"80119";2.04593395;49.8657265994831
"80319";2.0850967;49.8624513494838
"80735";2.1047113;49.8758669494807
"60218";2.17383495;49.2320125496351
"60012";2.16692815;49.2584035496286
"60330";2.1509975;49.2869004996216
"60433";2.18999145;49.2676626496263
"60469";2.2205999;49.2703582996256
"60334";2.2395836;49.2669989496265
"60575";2.20083165;49.2871018996215
"60165";2.12385685;49.3103274496159
"60620";2.1529771;49.3155183996146
"60316";2.14022695;49.3360192996096
"60462";2.19244255;49.321895549613
"60504";2.1871678;49.3483840996065
"60598";2.124651;49.3520867496056
"60002";2.15606795;49.3596895496038
"60574";2.2849742;49.3558017996047
"60212";2.3106433;49.2375591996337
"60074";2.345457;49.2271232496363
"60391";2.3683205;49.2529638496299
"60249";2.3155979;49.2755757996244
"60584";2.40623135;49.2247222496368
"60173";2.3949325;49.2488614996309
"60589";2.4552371;49.2262388496365
"60635";2.4294245;49.2451224996318
"60601";2.40365175;49.2772724996239
"60414";2.4301509;49.2628576496275
"60342";2.43281225;49.297401299619
"60317";2.3079958;49.346598949607
"60015";2.3295981;49.3348895496098
"60638";2.32760995;49.3593148996039
"60355";2.1929876;49.4255559995878
"60663";2.18873535;49.4724436495764
"60390";2.1648708;49.5427940995594
"60336";2.17510855;49.5616164995549
"60457";2.1979763;49.5330068495618
"60465";2.2171579;49.5470713995584
"60470";2.2661367;49.5491682495579
"60234";2.4292805;49.3990763495942
"60215";2.45122115;49.4112184495912
"60252";2.37946;49.4628763495787
"60034";2.4189916;49.4446374495831
"60595";2.42445255;49.4721273995765
"60497";2.32186875;49.4915902995718
"60520";2.31641935;49.5134551495665
"60113";2.31321475;49.5233800495641
"60400";2.35586545;49.4833010495738
"60468";2.3646599;49.5009305495695
"60653";2.42539465;49.4846777495734
"60498";2.4590635;49.5074967495679
"60522";2.4168407;49.5466327995585
"60017";2.38645865;49.5669995995536
"60495";2.4586468;49.5348883495613
"60112";2.45949135;49.5560548495562
"60022";2.5102842;49.2331464996348
"60409";2.4689084;49.2978410496189
"60684";2.491623;49.2888619996211
"60670";2.53464615;49.2723130496252
"60539";2.51082615;49.2987549496187
"60028";2.5517495;49.2316686496351
"60138";2.622789;49.2276329996361
"60682";2.63659255;49.2602042496281
"60238";2.59048995;49.2626976496275
"60056";2.56679915;49.2903161996207
"60404";2.4737718;49.3134469996151
"60013";2.50236105;49.3148064996147
"60669";2.49463315;49.3292218996112
"60154";2.5336874;49.3246973996123
"60547";2.5082727;49.3389655496088
"60464";2.49046535;49.3816014495984
"60332";2.50718175;49.3522046996056
"60130";2.515566;49.3823888995983
"60102";2.55062355;49.3072963496166
"60406";2.57319785;49.3258106496121
"60006";2.5869869;49.3190776496137
"60509";2.61503665;49.3079629996164
"60587";2.6007426;49.3461595996071
"60050";2.6272526;49.3434357996077
"60152";2.59846295;49.3773704995995
"60563";2.62650735;49.3727248996006
"60078";2.6200956;49.3850842495976
"60475";2.6414875;49.240181499633
"60045";2.67487525;49.2208098996378
"60100";2.680911;49.2506510996305
"60560";2.71442195;49.2416951496327
"60525";2.72140025;49.2621138496277
"60680";2.67827255;49.2758337996243
"60508";2.64999145;49.3006318496182
"60541";2.68340485;49.29331689962
"60536";2.69803775;49.3033951996175
"60650";2.78929435;49.2405913496329
"60600";2.7429831;49.29337304962
"60447";2.77134265;49.2733866496249
"60578";2.7707179;49.3005791496182
"60067";2.8082846;49.2895195996209
"60318";2.6500642;49.3405774996085
"60149";2.67847705;49.3483951496065
"60369";2.7041929;49.3451536496073
"60284";2.65998005;49.3797461995989
"60229";2.69634755;49.3728745496006
"60125";2.69553265;49.3910671495961
"60667";2.7386441;49.3073684996166
"60540";2.73995565;49.3449053496074
"60338";2.79609505;49.3574067996043
"60568";2.4908999;49.4124963495909
"60345";2.46208975;49.4303955495866
"60529";2.49275945;49.4301354995866
"60375";2.5217127;49.41622139959
"60247";2.54221685;49.4260282995876
"60186";2.4730218;49.4496755495819
"60216";2.4900292;49.4584913995797
"60364";2.4900538;49.478271649575
"60466";2.51055345;49.4426925995836
"60137";2.5413276;49.4443164495832
"60515";2.5357845;49.4688040995773
"60210";2.55068555;49.4013369995936
"60040";2.58267295;49.4218842995886
"60223";2.63044215;49.4260149995877
"60177";2.57050565;49.4468016495826
"60456";2.5819715;49.4791263495748
"60357";2.53083365;49.4980440995702
"60374";2.512855;49.5501856495576
"60418";2.5741134;49.5040375495688
"60440";2.63450585;49.4898145995722
"60394";2.60424425;49.5223542995643
"60698";2.62172025;49.5082322995677
"60585";2.56030095;49.527855149563
"60416";2.58221875;49.5379540495606
"60158";2.5514341;49.5541744495567
"60643";2.583014;49.5627714495546
"60396";2.6301614;49.5416782995597
"60441";2.64344745;49.4045337495929
"60024";2.6963467;49.4027558995933
"60308";2.6750319;49.4712529995767
"60531";2.69918025;49.4414562995839
"60424";2.6981497;49.4661502495779
"60326";2.7331165;49.3997075495941
"60337";2.7482521;49.4333551495859
"60048";2.75351195;49.4529859995811
"60408";2.7358394;49.4784403995749
"60099";2.7772625;49.4772224995752
"60449";2.65414225;49.5106917995672
"60281";2.693378;49.5017618995693
"60061";2.65394325;49.5334992495617
"60351";2.67590555;49.5352202495612
"60191";2.6983515;49.5459029995587
"60019";2.7332675;49.5002124995697
"60533";2.7318228;49.5339846995616
"60459";2.7448154;49.5511548495574
"60538";2.7564711;49.5591723495555
"60379";2.80372655;49.5500072995577
"60608";2.13455055;49.6316252995382
"60377";2.2222421;49.5885031495485
"60573";2.25244055;49.5747427995518
"60221";2.2676134;49.6541794495328
"60240";2.14191445;49.6604662495313
"80317";2.1119228;49.7394458495126
"60237";2.23192845;49.6595764495315
"60565";2.3046293;49.5834821495497
"60058";2.3291002;49.6078955495438
"60085";2.3528009;49.5870724495488
"60627";2.3663654;49.6329630495378
"60268";2.41643385;49.5748918995517
"60146";2.38995875;49.602837499545
"60436";2.39931855;49.5942917495471
"60311";2.419623;49.5997703495458
"60496";2.45057465;49.6127663995427
"60039";2.380519;49.6231049495402
"60399";2.40925775;49.6246003995398
"80188";2.33039265;49.7228359495165
"80193";2.37119995;49.7142712495185
"80283";2.39753865;49.6902695495242
"80740";2.39996505;49.70818379952
"80494";2.39409885;49.7310415495146
"80758";2.43184895;49.7217139995168
"80499";2.4511601;49.7414363995121
"80761";2.177495;49.7483585995105
"80594";2.176473;49.7941067494998
"80334";2.19008035;49.8021643994979
"80643";2.19032965;49.8132911994953
"80626";2.1273601;49.8668074494828
"80571";2.45880575;49.7667442995062
"60564";2.46316705;49.5805946995503
"60179";2.5015841;49.5732010995521
"60232";2.51343685;49.5883060495485
"60201";2.5337185;49.5914538995477
"60276";2.5471056;49.5827438995498
"80561";2.5662193;49.6475233995344
"80302";2.6181288;49.6467342995345
"80170";2.4891641;49.6641829995304
"80390";2.4640251;49.6862381495252
"80504";2.4978655;49.6936889495234
"80220";2.54535695;49.6633523495306
"80511";2.52228055;49.682752699526
"80121";2.5250081;49.6964213495228
"80386";2.5485399;49.6834480495258
"80037";2.47875115;49.7108435495193
"80729";2.4675416;49.7192282995174
"80132";2.49853525;49.729356799515
"80419";2.5186463;49.7159841995181
"80625";2.5487102;49.7062862495204
"80595";2.52506885;49.7441170495115
"80311";2.58768665;49.6810993495264
"80125";2.57347015;49.7011427495216
"80293";2.6087527;49.6647204495303
"80074";2.6220257;49.6886835495246
"80209";2.5543183;49.7238927995163
"80236";2.59771545;49.7118367995191
"60483";2.7064414;49.573616499552
"60071";2.7403925;49.5773884995511
"60329";2.7616382;49.5750927495517
"60292";2.800557;49.5717584995525
"80478";2.64953625;49.6697769995291
"80453";2.6664923;49.6605942995313
"80395";2.66585795;49.6975719495225
"80822";2.6439182;49.7065720995203
"80467";2.76319105;49.6722826995285
"80708";2.75778705;49.6891407495245
"80685";2.78683325;49.6907317995241
"80383";2.7679508;49.720777249517
"80359";2.7783981;49.7417097995121
"80797";2.52760805;49.7923534495002
"80628";2.5504012;49.7518495995097
"80545";2.5495942;49.7819797995026
"80358";2.58395095;49.7726056995048
"80415";2.6031314;49.7523420995096
"80064";2.5873828;49.7977360994989
"80412";2.53339305;49.8947078994764
"80823";2.69331055;49.7783146995035
"80682";2.71100625;49.7690943495056
"80814";2.68858035;49.7968490994991
"80680";2.7017437;49.8162419494946
"80189";2.7639278;49.7550378495089
"80339";2.74692485;49.7694152995056
"80421";2.79275865;49.7657299495064
"80347";2.7715359;49.7685945995057
"80524";2.72970835;49.7977632494989
"80520";2.7497247;49.7942248494997
"80481";2.7544813;49.8276953494919
"80191";2.77053505;49.7962421994993
"80409";2.788253;49.7944881494997
"80646";2.8082251;49.7925436495001
"80186";2.80153775;49.8169934494944
"80781";2.7078606;49.8440231494881
"80342";2.71567275;49.8640781994835
"80432";2.7514151;49.8652786494832
"80335";2.76754;49.8743139494811
"80789";2.7816403;49.8449252994879
"80741";2.79529725;49.8654234494832
"80194";2.75211625;49.8992588994753
"80195";2.72601215;49.9029226994745
"80304";2.80320665;49.8857340994785
"80325";2.77637445;49.9002649994751
"80247";2.80636385;49.909557049473
"76058";1.4111328;49.9845965994558
"76059";1.54581665;49.9481804494641
"80364";1.475881;50.0871750994326
"80148";1.5679275;50.0182105994482
"80760";1.5976456;49.9914456994542
"80280";1.7231427;50.041308199443
"80764";1.7141765;50.0617569494383
"80287";1.62365265;50.1560441494173
"80040";1.77383945;49.92265334947
"80169";1.76403965;49.9362492994668
"80361";1.81063305;49.9239539994697
"80372";1.8124716;49.9987541994526
"80529";1.84820895;49.9716922494587
"80446";1.7609595;50.0257416494465
"80076";1.76365615;50.0494265494411
"80482";1.80809165;50.0169413994485
"80736";1.91311375;50.0125404994494
"80268";1.86542475;50.0778777494347
"80229";2.09387335;49.9604045494613
"80835";2.10759005;49.9803364494568
"80344";1.94413525;50.0737894494356
"80147";1.94462305;50.0975833994303
"80009";1.9964665;50.0784456494346
"80281";2.0317735;50.0888634994323
"80692";1.76864435;50.1807010494119
"80006";1.92092705;50.1791907494122
"80763";1.8004551;50.1881970994102
"80598";1.78214255;50.2154559994043
"80462";1.8368949;50.1874415994104
"80331";1.8335826;50.2036428994069
"80167";1.8746881;50.1900684494098
"80327";1.9270209;50.2355322993999
"80290";1.9308327;50.2611859493944
"80830";1.9796852;50.107809999428
"80155";2.006665;50.1100086494275
"80502";2.02302955;50.1288459994234
"62838";2.10268305;50.2712400493922
"80787";1.70694455;50.295158199387
"80030";1.7202131;50.28153684939
"80815";1.7640409;50.3166293493824
"62768";1.87079155;50.3674498493716
"62501";1.8621512;50.4271353493591
"62212";1.9896599;50.3454368493763
"62661";1.98084015;50.3768188493697
"62550";2.0064489;50.3690875993713
"62398";2.00423405;50.3877547993674
"62447";2.0383021;50.3738290993703
"62551";1.86784365;50.4508991993542
"80137";2.16523135;49.9271300494689
"80082";2.140902;49.9782262994572
"80100";2.12161535;50.0200282994478
"80093";2.1565914;50.0433396994425
"80408";2.20537845;50.0440800994423
"80624";2.3815875;50.0074103994506
"80550";2.3983989;50.0043537994513
"80066";2.4243093;49.9979475494528
"80563";2.13578365;50.1778739494125
"80439";2.1711489;50.166925149415
"62695";2.36220435;50.2601229993946
"62091";2.4083935;50.2495358993969
"62316";2.39540805;50.2690936993927
"62507";2.44702455;50.2730551493918
"80112";2.50783555;49.9432748994652
"80238";2.624055;49.9795008494569
"80028";2.477597;50.0750534994354
"80470";2.507363;50.0687572494368
"80129";2.61149825;50.0237756994469
"80266";2.6078405;50.0563266994396
"80593";2.7240465;49.92226514947
"80136";2.71842615;49.9479396494642
"80523";2.6680513;49.9771667494575
"80073";2.68667475;49.9964913494531
"80366";2.71886825;49.9962886994531
"80172";2.7633684;49.9261013494692
"80367";2.81138825;49.9431989994653
"80264";2.7895915;49.9501399994636
"80513";2.78499405;49.9813110994565
"80560";2.7833253;50.0075065994506
"80045";2.6799685;50.0459311494419
"80615";2.6974617;50.0308535994453
"80640";2.7240045;50.040874349443
"80753";2.68724085;50.0604095994386
"62433";2.2495495;50.3379262493779
"62850";2.1126455;50.3640954993724
"62357";2.13765075;50.3727550993705
"62470";2.1502211;50.3866826993676
"62605";2.167878;50.3818959993686
"62719";2.1283119;50.4078886493632
"62142";2.1501041;50.4063725993635
"62090";2.1204624;50.4360238493573
"62101";2.23429835;50.3740969993702
"62797";2.2669366;50.370366899371
"62260";2.2687342;50.384573749368
"62208";2.3629275;50.2791109993905
"62435";2.2922927;50.3444115993765
"62187";2.349994;50.3242165493808
"62607";2.3692375;50.3347150493786
"62436";2.33181815;50.3543437993744
"62539";2.36177875;50.3487036993756
"62111";2.4237168;50.2751631993913
"62348";2.38758635;50.3486564993756
"62686";2.30636205;50.3615281493729
"62367";2.31262125;50.3909766493667
"62763";2.3611522;50.37550159937
"62767";2.35211885;50.3875795993674
"62717";2.3849706;50.3701944993711
"62036";2.26133675;50.4505904493543
"62109";2.24980655;50.4675790993508
"62805";2.35848395;50.461769099352
"62669";2.3908761;50.4735211493495
"62509";2.3384102;50.5961060993247
"62676";2.3681454;50.6018475993236
"62378";2.64463015;50.2965106993867
"62035";2.61694385;50.5429760493354
"62200";2.73815475;50.5107502493419
"45085";2.87473465;47.8229856499795
"45210";2.82505755;47.867948449969
"45077";2.8740799;47.8691132499687
"45165";2.8458037;47.9265430999551
"45279";2.8420788;47.9651896499459
"45083";2.91659925;47.9298860499543
"45275";2.9160306;47.9669328999455
"45076";2.8391916;48.0170008499336
"45097";2.9670908;47.9962580999386
"45287";2.92871815;48.0630560999226
"89442";3.1263394;48.094795299915
"89126";3.1122856;48.1227629999082
"89036";3.0834835;48.1437104999032
"89459";3.143458;48.1394839999042
"89397";3.2205557;47.838141699976
"89163";3.24141875;47.8873988999644
"89281";3.2600531;47.8457070999742
"89334";3.29605345;47.8243749999792
"89088";3.32829285;47.8502890499731
"89388";3.2398693;47.9345433999532
"89133";3.1759598;47.9804712499423
"89313";3.2288414;47.9745965999437
"89003";3.3220974;47.901419499961
"89063";3.27861995;47.9801245999424
"89037";3.3162078;47.9468654999503
"89360";3.37194565;47.8215664499798
"89361";3.3626426;47.8330958999771
"89304";3.4018374;47.8515713999728
"89167";3.4462291;47.8644105499698
"89053";3.4836721;47.8744284499674
"89384";3.34431885;47.918846049957
"89079";3.3553705;47.9594510999473
"89075";3.41555185;47.9457230499506
"89196";3.4343126;47.9023131999609
"89105";3.5092105;47.9044082499604
"89152";3.47187265;47.9441854999509
"89029";3.5081564;47.9246373499556
"89085";3.49478655;47.9424263499514
"89218";3.468695;47.9742866499438
"89353";3.1647466;48.0234313499321
"89440";3.2270693;48.0184093999333
"89060";3.21700835;48.061293299923
"89348";3.2760925;48.0291909999307
"89067";3.3166653;47.9974563999383
"89452";3.33943165;48.0149925499341
"89094";3.20620645;48.0813337999182
"89116";3.18911745;48.1343546499054
"89327";3.2625265;48.090447799916
"89291";3.3042391;48.1134746499105
"89335";3.3623312;47.9963466999385
"89468";3.3457401;48.0266610999313
"89230";3.4415382;48.0023551499371
"89056";3.47867485;48.002582599937
"89059";3.5122684;48.0409898999279
"89434";3.4408165;48.1369849999048
"89066";3.51347995;48.1246324999078
"77387";2.82839365;48.2214120498844
"77353";2.8564006;48.2386915498802
"77261";2.89318515;48.2423032998793
"77115";2.96405085;48.2459548998784
"77504";2.8694072;48.2731683998718
"77506";2.8225814;48.3014978998649
"77399";2.9036742;48.2737406498716
"77531";2.96879185;48.2875354498683
"89143";3.0643609;48.2101579498871
"89370";3.09871495;48.1808512498942
"89180";3.14631585;48.1786684998947
"89450";3.155583;48.2072101498878
"89229";3.1104735;48.2481365998779
"89054";3.1270384;48.2305437998821
"89369";3.1617899;48.2486169998778
"77313";2.9889411;48.3203951998603
"77266";2.8497644;48.4531349498277
"77354";2.8635082;48.4675762998241
"77480";2.8930749;48.4508426498283
"77165";2.8732083;48.4952632998173
"77164";2.93354855;48.468017449824
"77245";2.97187315;48.4541041498275
"77089";2.9601182;48.508619249814
"77061";2.9890058;48.3607722998504
"77279";3.0294576;48.3813329998453
"77409";3.00037275;48.4103834998382
"77133";3.04715275;48.4147795498371
"77467";3.09479145;48.3872924498439
"77439";3.01999945;48.4342075498324
"77311";3.05401395;48.456033399827
"77140";2.99699035;48.4718934498231
"77286";3.09058755;48.5132437498129
"77159";3.12065085;48.4817020498207
"77298";3.13727835;48.4921709998181
"77068";3.140687;48.508932899814
"89466";3.1806928;48.181729699894
"89458";3.23004045;48.2429666998791
"89309";3.18814125;48.28060599987
"89465";3.2106413;48.2604898998749
"89456";3.1646855;48.2979919998657
"89390";3.2054016;48.3303113498578
"89255";3.24423315;48.3137968498619
"89162";3.26076615;48.2685022498729
"89189";3.25412105;48.2860515998686
"89080";3.301584;48.2945517498666
"89310";3.45347325;48.2879729998682
"89302";3.303753;48.3412282998552
"77524";3.16779955;48.44360439983
"77434";3.20383675;48.4386097498313
"77263";3.18470815;48.460206249826
"77325";3.24432165;48.4328655498327
"77347";3.2255515;48.4613377998257
"77452";3.16675625;48.4725873498229
"77461";3.17928365;48.4901843498186
"77242";3.2253252;48.492559349818
"77260";3.24135425;48.5147874498125
"77174";3.26423095;48.459872399826
"77218";3.31911335;48.4413771498306
"77076";3.25684565;48.4903293998185
"77208";3.2972306;48.4758184998221
"77456";3.2995244;48.508918149814
"10057";3.49538305;48.4240274998348
"77356";3.34538115;48.4282458498338
"77341";3.3447959;48.4512458998282
"77227";3.347448;48.4881382998191
"10154";3.466988;48.451898149828
"10153";3.50899935;48.4564592998269
"10268";3.49431485;48.4980403998166
"89263";3.59174945;47.8482311499736
"89013";3.52022245;47.8667631499692
"89096";3.55414375;47.8959096499624
"89198";3.5682008;47.880729499966
"89382";3.59438735;47.8997801499614
"89045";3.6754858;47.8302092999778
"89265";3.680082;47.8614042999705
"89031";3.5505181;47.9120904999586
"89050";3.53630085;47.9318829499539
"89099";3.53416965;47.9446149999508
"89257";3.5336528;47.9714523999445
"89282";3.57506795;47.9518977999491
"89200";3.60832825;47.9338533999534
"89034";3.7247672;47.8158210999812
"89081";3.7726617;47.8443262999745
"89226";3.72946955;47.8621700499703
"89437";3.69153855;47.9000059999614
"89477";3.74753115;47.86364219997
"89175";3.81288915;47.8434052499747
"89168";3.8629603;47.8172290499809
"89242";3.8006257;47.8672849999691
"89250";3.8181901;47.9000647499614
"89307";3.7115802;47.9039615499605
"89227";3.7589929;47.9223768999561
"89430";3.78471965;47.9139517999581
"89062";3.843343;47.922883049956
"89474";3.8241166;47.9428740999513
"89205";3.7897036;47.9594677999473
"89156";3.5653345;48.0122713999347
"89288";3.5717513;48.0295715999306
"89035";3.5788609;48.0533377499249
"89055";3.61809795;48.0010883499374
"89249";3.6266091;48.0307441999303
"89076";3.64782835;48.0459859499267
"89451";3.5265515;48.0953465999148
"89014";3.58632245;48.1050444999125
"89432";3.5490273;48.1252079999076
"89425";3.7225481;48.0639804999223
"89112";3.8725529;47.8402310999755
"89393";3.9139741;47.8318370999774
"89445";3.8850001;47.8714540999681
"89417";3.89786695;47.8594935499709
"89149";3.86738145;47.888938499964
"89211";3.9373138;47.880407849966
"89447";3.93428935;47.8940285999628
"89418";3.9771048;47.8405128499754
"89153";3.99057495;47.8809263999659
"89137";3.98163235;47.8978825999619
"10040";3.9901797;47.9863480499409
"89407";4.0827661;47.8484001499735
"89016";4.1157398;47.8202056499802
"89355";4.06738885;47.876314399967
"89413";4.1143559;47.8984296999618
"89299";4.17239845;47.8418978999751
"89028";4.13750785;47.8611182999706
"89329";4.14595475;47.897502799962
"89475";4.1880295;47.8988218999617
"10309";4.05321415;47.9744054999438
"10098";4.11287395;47.9757105999435
"10140";3.90948245;48.0586808499236
"10395";4.01281495;48.0175254999335
"10122";3.9557218;48.0454184999268
"10024";3.9987332;48.0541363499247
"10133";3.8819579;48.1186902499092
"10018";3.9260863;48.102884549913
"10371";3.95298805;48.1615279998989
"10251";3.96128445;48.0960281499147
"10177";3.9969453;48.1587775998996
"10147";4.0176023;48.1305988499064
"10116";4.01955985;48.1433356499033
"10212";4.0353044;48.1469117499024
"10198";4.04243435;48.1635632498984
"10394";4.0600796;47.9989466499379
"10120";4.0868384;48.0275380499311
