"DEP","COM","code_iris","REG","LIBCOM","LIBIRIS","num","P14_POP","NOM_COM","lon","lat","Geo.Point"
"78","78172","781720102","11","Conflans-Sainte-Honorine","Gallieni",596,1909,"Conflans-Sainte-Honorine","48.9998234046"," 2.07716205757","48.9998234046, 2.07716205757"
"78","78172","781720103","11","Conflans-Sainte-Honorine","Boutries",1135,1657,"Conflans-Sainte-Honorine","49.0078300167"," 2.08615268552","49.0078300167, 2.08615268552"
"78","78172","781720104","11","Conflans-Sainte-Honorine","Les Roches",3441,2281,"Conflans-Sainte-Honorine","49.0084986611"," 2.09954550428","49.0084986611, 2.09954550428"
"78","78172","781720105","11","Conflans-Sainte-Honorine","Basses Roches",2050,2005,"Conflans-Sainte-Honorine","49.0023955005"," 2.09791550044","49.0023955005, 2.09791550044"
"78","78172","781720106","11","Conflans-Sainte-Honorine","Grandes Terre",554,2047,"Conflans-Sainte-Honorine","49.0115051884"," 2.1198359058","49.0115051884, 2.1198359058"
"78","78172","781720107","11","Conflans-Sainte-Honorine","Chennevieres",2415,2703,"Conflans-Sainte-Honorine","49.0051837575"," 2.11734554723","49.0051837575, 2.11734554723"
"78","78172","781720108","11","Conflans-Sainte-Honorine","Renouveau",152,1849,"Conflans-Sainte-Honorine","49.0044411001"," 2.10557254404","49.0044411001, 2.10557254404"
"78","78172","781720109","11","Conflans-Sainte-Honorine","Centre Ville",2104,2802,"Conflans-Sainte-Honorine","48.9927224309"," 2.09262865865","48.9927224309, 2.09262865865"
"78","78172","781720110","11","Conflans-Sainte-Honorine","Montaigne",684,2123,"Conflans-Sainte-Honorine","48.9977729842"," 2.08508479959","48.9977729842, 2.08508479959"
"78","78172","781720111","11","Conflans-Sainte-Honorine","Plateau Carno",647,2180,"Conflans-Sainte-Honorine","49.0003728689"," 2.09111239997","49.0003728689, 2.09111239997"
"78","78172","781720112","11","Conflans-Sainte-Honorine","Romagne",3465,4729,"Conflans-Sainte-Honorine","48.9991026793"," 2.10290213559","48.9991026793, 2.10290213559"
"78","78172","781720113","11","Conflans-Sainte-Honorine","Plateau du Moulin",775,2114,"Conflans-Sainte-Honorine","48.9917893012"," 2.1081027261","48.9917893012, 2.1081027261"
"78","78172","781720114","11","Conflans-Sainte-Honorine","Champ du Four",964,2596,"Conflans-Sainte-Honorine","48.99736324"," 2.10997963897","48.99736324, 2.10997963897"
"78","78172","781720115","11","Conflans-Sainte-Honorine","Culs Baillets",1088,1834,"Conflans-Sainte-Honorine","49.0007203945"," 2.11563043159","49.0007203945, 2.11563043159"
"78","78185","781850000","11","Courgent","Courgent (commune non iris<e9>e)",13,394,"Courgent","48.8956255653"," 1.65983027903","48.8956255653, 1.65983027903"
"78","78188","781880000","11","Cravent","Cravent (commune non iris<e9>e)",10,444,"Cravent","48.9889313588"," 1.4844551733","48.9889313588, 1.4844551733"
"78","78189","781890000","11","Crespi<e8>res","Crespi<e8>res (commune non iris<e9>e)",325,1567,"Crespières","48.8823210482"," 1.92079549429","48.8823210482, 1.92079549429"
"78","78190","781900101","11","Croissy-sur-Seine","Plaine des Courlis",1145,2100,"Croissy-sur-Seine","48.8792496818"," 2.12429472429","48.8792496818, 2.12429472429"
"78","78190","781900102","11","Croissy-sur-Seine","Ouest",1191,2304,"Croissy-sur-Seine","48.8811451441"," 2.1390074108","48.8811451441, 2.1390074108"
"78","78190","781900103","11","Croissy-sur-Seine","Centre Ville",1057,3202,"Croissy-sur-Seine","48.8784824334"," 2.14092488994","48.8784824334, 2.14092488994"
"78","78190","781900104","11","Croissy-sur-Seine","Vieux Croissy",875,2330,"Croissy-sur-Seine","48.8756134053"," 2.14805440408","48.8756134053, 2.14805440408"
"78","78192","781920000","11","Dammartin-en-Serve","Dammartin-en-Serve (commune non iris<e9>e)",71,1110,"Dammartin-en-Serve","48.9109776694"," 1.6186066459","48.9109776694, 1.6186066459"
"78","78193","781930000","11","Dampierre-en-Yvelines","Dampierre-en-Yvelines (commune non iris<e9>e)",130,1040,"Dampierre-en-Yvelines","48.703963563"," 1.97297254752","48.703963563, 1.97297254752"
"78","78194","781940000","11","Dannemarie","Dannemarie (commune non iris<e9>e)",2,217,"Dannemarie","48.7640229876"," 1.60804880165","48.7640229876, 1.60804880165"
"78","78196","781960000","11","Davron","Davron (commune non iris<e9>e)",31,311,"Davron","48.8638266691"," 1.94704859078","48.8638266691, 1.94704859078"
"78","78202","782020000","11","Drocourt","Drocourt (commune non iris<e9>e)",462,545,"Drocourt","49.0524625203"," 1.76790321099","49.0524625203, 1.76790321099"
"78","78206","782060000","11","Ecquevilly","Ecquevilly (commune non iris<e9>e)",644,4076,"Ecquevilly","48.9460724361"," 1.92089724342","48.9460724361, 1.92089724342"
"78","78208","782080101","11","<c9>lancourt","Nouveaux Horizons Coudrays",2780,5335,"Élancourt","48.7713892401"," 1.94863757232","48.7713892401, 1.94863757232"
"78","78208","782080102","11","<c9>lancourt","Nouvelle Amsterdam Les 7 Mares",1414,3105,"Élancourt","48.7641192469"," 1.95689151846","48.7641192469, 1.95689151846"
"78","78208","782080103","11","<c9>lancourt","Les Petits Pres",2756,3191,"Élancourt","48.769917746"," 1.95802580198","48.769917746, 1.95802580198"
"78","78208","782080104","11","<c9>lancourt","Le Gandouget Pre Yvelines Parc",2356,2489,"Élancourt","48.7755333181"," 1.95052173601","48.7755333181, 1.95052173601"
"78","78208","782080105","11","<c9>lancourt","La Villedieu Reaux",2156,2543,"Élancourt","48.7620513168"," 1.97173171218","48.7620513168, 1.97173171218"
"78","78208","782080106","11","<c9>lancourt","La Commanderie",7289,2159,"Élancourt","48.7731291698"," 1.96741615421","48.7731291698, 1.96741615421"
"78","78208","782080107","11","<c9>lancourt","Le Village",1951,2603,"Élancourt","48.7840659714"," 1.95586053816","48.7840659714, 1.95586053816"
"78","78208","782080108","11","<c9>lancourt","La Clef Saint-Pierre",1371,4533,"Élancourt","48.79580489"," 1.97313853995","48.79580489, 1.97313853995"
"78","78209","782090000","11","<c9>manc<e9>","<c9>manc<e9> (commune non iris<e9>e)",588,886,"Émancé","48.5912107478"," 1.73384130566","48.5912107478, 1.73384130566"
"78","78217","782170101","11","<c9>p<f4>ne","Sud Epone",26,638,"Épône","48.9328084564"," 1.80405382637","48.9328084564, 1.80405382637"
"78","78217","782170102","11","<c9>p<f4>ne","Epone Centre Bourg",2973,4118,"Épône","48.954881234"," 1.81836330772","48.954881234, 1.81836330772"
"78","78217","782170103","11","<c9>p<f4>ne","Nord Est Epone",868,1719,"Épône","48.9685084515"," 1.82592853752","48.9685084515, 1.82592853752"
"78","78220","782200101","11","Les Essarts-le-Roi","Romanie",1808,3813,"Les Essarts-le-Roi","48.7096503976"," 1.91690951787","48.7096503976, 1.91690951787"
"78","78220","782200102","11","Les Essarts-le-Roi","Gallot",544,2994,"Les Essarts-le-Roi","48.7224286431"," 1.87388910438","48.7224286431, 1.87388910438"
"78","78224","782240000","11","L'<c9>tang-la-Ville","L'<c9>tang-la-Ville (commune non iris<e9>e)",928,4743,"L'Étang-la-Ville","48.8671558529"," 2.05987980324","48.8671558529, 2.05987980324"
"78","78227","782270000","11","<c9>vecquemont","<c9>vecquemont (commune non iris<e9>e)",107,789,"Évecquemont","49.0170018514"," 1.94284376641","49.0170018514, 1.94284376641"
"78","78230","782300000","11","La Falaise","La Falaise (commune non iris<e9>e)",88,579,"La Falaise","48.9362329703"," 1.82515327658","48.9362329703, 1.82515327658"
"78","78231","782310000","11","Favrieux","Favrieux (commune non iris<e9>e)",7,148,"Favrieux","48.9447876502"," 1.64232048333","48.9447876502, 1.64232048333"
"78","78233","782330000","11","Feucherolles","Feucherolles (commune non iris<e9>e)",581,2815,"Feucherolles","48.8801417269"," 1.97931851734","48.8801417269, 1.97931851734"
"78","78234","782340000","11","Flacourt","Flacourt (commune non iris<e9>e)",219,132,"Flacourt","48.9322513783"," 1.64241112931","48.9322513783, 1.64241112931"
"78","78236","782360000","11","Flexanville","Flexanville (commune non iris<e9>e)",88,588,"Flexanville","48.8549123563"," 1.74326563094","48.8549123563, 1.74326563094"
"78","78237","782370000",NA,NA,NA,NA,NA,"Flins-Neuve-Église","48.8925826436"," 1.57672394711","48.8925826436, 1.57672394711"
"78","78238","782380000","11","Flins-sur-Seine","Flins-sur-Seine (commune non iris<e9>e)",1431,2312,"Flins-sur-Seine","48.9681230096"," 1.87312190771","48.9681230096, 1.87312190771"
"78","78239","782390000","11","Follainville-Dennemont","Follainville-Dennemont (commune non iris<e9>e)",892,1873,"Follainville-Dennemont","49.0230531629"," 1.70813714156","49.0230531629, 1.70813714156"
"78","78242","782420101","11","Fontenay-le-Fleury","Parc St-Cyr Haut de Fontenay",1142,2386,"Fontenay-le-Fleury","48.8065433725"," 2.04490486034","48.8065433725, 2.04490486034"
"78","78242","782420102","11","Fontenay-le-Fleury","Vendome Cesar Franck",387,2677,"Fontenay-le-Fleury","48.8089515031"," 2.05044021611","48.8089515031, 2.05044021611"
"78","78242","782420103","11","Fontenay-le-Fleury","Marche Schweitzer",141,1920,"Fontenay-le-Fleury","48.8120031604"," 2.04977436764","48.8120031604, 2.04977436764"
"78","78242","782420104","11","Fontenay-le-Fleury","Hotel de Ville Beaumarchais",576,2174,"Fontenay-le-Fleury","48.8117028266"," 2.04546384248","48.8117028266, 2.04546384248"
"78","78242","782420105","11","Fontenay-le-Fleury","Vieux Village Missionnaires",608,2416,"Fontenay-le-Fleury","48.8171906487"," 2.03949398727","48.8171906487, 2.03949398727"
"78","78242","782420106","11","Fontenay-le-Fleury","Parc Montaigne Eglise",221,1648,"Fontenay-le-Fleury","48.8221317587"," 2.05787994925","48.8221317587, 2.05787994925"
"78","78245","782450000","11","Fontenay-Mauvoisin","Fontenay-Mauvoisin (commune non iris<e9>e)",81,395,"Fontenay-Mauvoisin","48.9602230756"," 1.64693842622","48.9602230756, 1.64693842622"
"78","78246","782460000","11","Fontenay-Saint-P<e8>re","Fontenay-Saint-P<e8>re (commune non iris<e9>e)",201,996,"Fontenay-Saint-Père","49.0284004731"," 1.75414683313","49.0284004731, 1.75414683313"
"78","78251","782510000","11","Fourqueux","Fourqueux (commune non iris<e9>e)",753,4016,"Fourqueux","48.8852663206"," 2.05425916398","48.8852663206, 2.05425916398"
"78","78255","782550000","11","Freneuse","Freneuse (commune non iris<e9>e)",3560,4281,"Freneuse","49.0491537189"," 1.61008411969","49.0491537189, 1.61008411969"
"78","78261","782610000","11","Gaillon-sur-Montcient","Gaillon-sur-Montcient (commune non iris<e9>e)",266,679,"Gaillon-sur-Montcient","49.0296764519"," 1.89732119295","49.0296764519, 1.89732119295"
"78","78262","782620000","11","Galluis","Galluis (commune non iris<e9>e)",297,1137,"Galluis","48.7978864108"," 1.79243127044","48.7978864108, 1.79243127044"
"78","78263","782630000","11","Gambais","Gambais (commune non iris<e9>e)",610,2414,"Gambais","48.7793647643"," 1.67662002442","48.7793647643, 1.67662002442"
"78","78264","782640000","11","Gambaiseuil","Gambaiseuil (commune non iris<e9>e)",6,66,"Gambaiseuil","48.756485056"," 1.72467383454","48.756485056, 1.72467383454"
"78","78265","782650000","11","Garanci<e8>res","Garanci<e8>res (commune non iris<e9>e)",634,2365,"Garancières","48.8234338401"," 1.7583430504","48.8234338401, 1.7583430504"
"78","78267","782670101","11","Gargenville","Haut",1093,2291,"Gargenville","49.001730025"," 1.81120467519","49.001730025, 1.81120467519"
"78","78267","782670102","11","Gargenville","Centre",3881,2594,"Gargenville","48.9903790381"," 1.8160307062","48.9903790381, 1.8160307062"
"78","78267","782670103","11","Gargenville","Bas",1158,2092,"Gargenville","48.9787768241"," 1.80889986661","48.9787768241, 1.80889986661"
"78","78269","782690000","11","Gazeran","Gazeran (commune non iris<e9>e)",264,1280,"Gazeran","48.634029123"," 1.77787046955","48.634029123, 1.77787046955"
"78","78276","782760000","11","Gommecourt","Gommecourt (commune non iris<e9>e)",149,680,"Gommecourt","49.0711306812"," 1.59416294998","49.0711306812, 1.59416294998"
"78","78278","782780000","11","Goupilli<e8>res","Goupilli<e8>res (commune non iris<e9>e)",39,512,"Goupillières","48.8808102368"," 1.76721324235","48.8808102368, 1.76721324235"
"78","78281","782810000","11","Goussonville","Goussonville (commune non iris<e9>e)",470,614,"Goussonville","48.9230504611"," 1.76679820719","48.9230504611, 1.76679820719"
"78","78283","782830000","11","Grandchamp","Grandchamp (commune non iris<e9>e)",17,322,"Grandchamp","48.719433851"," 1.61432298966","48.719433851, 1.61432298966"
"78","78285","782850000","11","Gressey","Gressey (commune non iris<e9>e)",20,551,"Gressey","48.83239823"," 1.60337974998","48.83239823, 1.60337974998"
"78","78289","782890000","11","Grosrouvre","Grosrouvre (commune non iris<e9>e)",205,937,"Grosrouvre","48.7801015073"," 1.75720743285","48.7801015073, 1.75720743285"
"78","78290","782900000","11","Guernes","Guernes (commune non iris<e9>e)",245,1082,"Guernes","49.0152560368"," 1.64139946858","49.0152560368, 1.64139946858"
"78","78291","782910000","11","Guerville","Guerville (commune non iris<e9>e)",434,2131,"Guerville","48.9525062623"," 1.74048091211","48.9525062623, 1.74048091211"
"78","78296","782960000","11","Guitrancourt","Guitrancourt (commune non iris<e9>e)",62,620,"Guitrancourt","49.0078006664"," 1.77921949438","49.0078006664, 1.77921949438"
"78","78297","782970101","11","Guyancourt","Centre Ville et Bouviers",3853,4274,"Guyancourt","48.7789165495"," 2.06858834583","48.7789165495, 2.06858834583"
"78","78297","782970102","11","Guyancourt","Pont du Routoir",1337,2111,"Guyancourt","48.7774966961"," 2.09181375869","48.7774966961, 2.09181375869"
"78","78297","782970103","11","Guyancourt","Bois de la Grille",2369,4461,"Guyancourt","48.7781887307"," 2.07343108182","48.7781887307, 2.07343108182"
"78","78297","782970104","11","Guyancourt","Le Parc",1600,2835,"Guyancourt","48.7871948699"," 2.05281828295","48.7871948699, 2.05281828295"
"78","78297","782970105","11","Guyancourt","Les Garennes",1600,3153,"Guyancourt","48.7755313649"," 2.05263842992","48.7755313649, 2.05263842992"
"78","78297","782970106","11","Guyancourt","Les Saules",1110,2850,"Guyancourt","48.7830456736"," 2.05718688245","48.7830456736, 2.05718688245"
"78","78297","782970107","11","Guyancourt","l'Europe",2214,3382,"Guyancourt","48.7664333974"," 2.06146792187","48.7664333974, 2.06146792187"
"78","78297","782970108","11","Guyancourt","Villaroy",10976,4249,"Guyancourt","48.7663285387"," 2.07451607082","48.7663285387, 2.07451607082"
"78","78297","782970109","11","Guyancourt","Hameau de Villaroy",306,13,"Guyancourt","48.7630047539"," 2.08786683093","48.7630047539, 2.08786683093"
"78","78299","782990000","11","Hardricourt","Hardricourt (commune non iris<e9>e)",1753,2059,"Hardricourt","49.0108767983"," 1.88708245436","49.0108767983, 1.88708245436"
"78","78300","783000000","11","Hargeville","Hargeville (commune non iris<e9>e)",38,438,"Hargeville","48.8950321272"," 1.7469619589","48.8950321272, 1.7469619589"
"78","78302","783020000","11","La Hauteville","La Hauteville (commune non iris<e9>e)",2,178,"La Hauteville","48.7044494024"," 1.62679220507","48.7044494024, 1.62679220507"
"78","78305","783050000","11","Herbeville","Herbeville (commune non iris<e9>e)",38,257,"Herbeville","48.9029772726"," 1.89027138158","48.9029772726, 1.89027138158"
"78","78307","783070000","11","Hermeray","Hermeray (commune non iris<e9>e)",81,945,"Hermeray","48.6538509937"," 1.68852160272","48.6538509937, 1.68852160272"
"78","78310","783100000","11","Houdan","Houdan (commune non iris<e9>e)",873,3464,"Houdan","48.7978128584"," 1.59687268682","48.7978128584, 1.59687268682"
"78","78311","783110101","11","Houilles","Guillaume et Jean Detraves",290,2248,"Houilles","48.9336539697"," 2.18546628225","48.9336539697, 2.18546628225"
"78","78311","783110102","11","Houilles","Danielle Casanova",1256,2020,"Houilles","48.9300281031"," 2.19175720141","48.9300281031, 2.19175720141"
"78","78311","783110103","11","Houilles","Paul Brejeat",762,2130,"Houilles","48.9332070307"," 2.19542863708","48.9332070307, 2.19542863708"
"78","78311","783110201","11","Houilles","Ferdinand Buisson",504,2069,"Houilles","48.9277570107"," 2.19801623112","48.9277570107, 2.19801623112"
"78","78311","783110202","11","Houilles","Lucien Waterlot",474,2119,"Houilles","48.9236338577"," 2.19698248515","48.9236338577, 2.19698248515"
"78","78311","783110203","11","Houilles","Jean Jaures",473,2079,"Houilles","48.9204595966"," 2.19600829769","48.9204595966, 2.19600829769"
"78","78311","783110301","11","Houilles","Jules Guesde",949,2845,"Houilles","48.9216299567"," 2.18895827962","48.9216299567, 2.18895827962"
"78","78311","783110302","11","Houilles","Felix Toussaint",344,2348,"Houilles","48.9233731967"," 2.18342499654","48.9233731967, 2.18342499654"
"78","78311","783110303","11","Houilles","Rene Cassin",5263,2807,"Houilles","48.9265940538"," 2.18881101923","48.9265940538, 2.18881101923"
"78","78311","783110401","11","Houilles","Leon Frapie",499,1973,"Houilles","48.9312642776"," 2.17809155628","48.9312642776, 2.17809155628"
"78","78311","783110402","11","Houilles","Cdt Jean Yves Cousteau",618,2032,"Houilles","48.9275229196"," 2.17769152101","48.9275229196, 2.17769152101"
"78","78311","783110403","11","Houilles","Maurice Velter",308,2193,"Houilles","48.9275793429"," 2.18404353314","48.9275793429, 2.18404353314"
"78","78311","783110501","11","Houilles","Victor Hugo",988,2138,"Houilles","48.9244754737"," 2.17351348082","48.9244754737, 2.17351348082"
"78","78311","783110502","11","Houilles","Reveil Matin",4322,3480,"Houilles","48.9194249712"," 2.18150255845","48.9194249712, 2.18150255845"
"78","78314","783140000","11","Issou","Issou (commune non iris<e9>e)",2189,4262,"Issou","48.9868612293"," 1.78964396032","48.9868612293, 1.78964396032"
"78","78317","783170000","11","Jambville","Jambville (commune non iris<e9>e)",516,843,"Jambville","49.0489897552"," 1.84919831973","49.0489897552, 1.84919831973"
"78","78320","783200000","11","Jeufosse","Jeufosse (commune non iris<e9>e)",43,420,"Jeufosse","49.0348111465"," 1.53705345758","49.0348111465, 1.53705345758"
"78","78321","783210000","11","Jouars-Pontchartrain","Jouars-Pontchartrain (commune non iris<e9>e)",3113,5278,"Jouars-Pontchartrain","48.7904078703"," 1.90703793991","48.7904078703, 1.90703793991"
"78","78322","783220101","11","Jouy-en-Josas","Les Metz Pont Colbert",1382,2317,"Jouy-en-Josas","48.7772781379"," 2.16121853079","48.7772781379, 2.16121853079"
"78","78322","783220102","11","Jouy-en-Josas","Jouy Centre Petit Jouy",2064,2754,"Jouy-en-Josas","48.7680580523"," 2.17449693012","48.7680580523, 2.17449693012"
"78","78322","783220103","11","Jouy-en-Josas","Hec Domaine Saint-Marc",742,1483,"Jouy-en-Josas","48.7553432809"," 2.15084632392","48.7553432809, 2.15084632392"
"78","78322","783220104","11","Jouy-en-Josas","Val d'Albian Parc de Diane",266,1755,"Jouy-en-Josas","48.7594399196"," 2.1817946729","48.7594399196, 2.1817946729"
"78","78324","783240000","11","Jouy-Mauvoisin","Jouy-Mauvoisin (commune non iris<e9>e)",18,556,"Jouy-Mauvoisin","48.9744445782"," 1.64682063773","48.9744445782, 1.64682063773"
"78","78325","783250000","11","Jumeauville","Jumeauville (commune non iris<e9>e)",29,607,"Jumeauville","48.9071181585"," 1.78424991638","48.9071181585, 1.78424991638"
"78","78327","783270000","11","Juziers","Juziers (commune non iris<e9>e)",1635,3820,"Juziers","49.0005604357"," 1.84048224996","49.0005604357, 1.84048224996"
"78","78329","783290000","11","Lainville-en-Vexin","Lainville-en-Vexin (commune non iris<e9>e)",260,815,"Lainville-en-Vexin","49.0623813556"," 1.81713321976","49.0623813556, 1.81713321976"
"78","78334","783340000","11","L<e9>vis-Saint-Nom","L<e9>vis-Saint-Nom (commune non iris<e9>e)",523,1653,"Lévis-Saint-Nom","48.7270304457"," 1.93553926856","48.7270304457, 1.93553926856"
"78","78335","783350101","11","Limay","Quartier 1",3088,4389,"Limay","49.0044634343"," 1.73498498543","49.0044634343, 1.73498498543"
"78","78335","783350102","11","Limay","Quartier 2",3066,2312,"Limay","48.9931532253"," 1.73466151671","48.9931532253, 1.73466151671"
"78","78335","783350103","11","Limay","Quartier 3",2379,2661,"Limay","48.9987644355"," 1.7426241444","48.9987644355, 1.7426241444"
"78","78335","783350104","11","Limay","Quartier 4",2120,2699,"Limay","48.992065081"," 1.74556358222","48.992065081, 1.74556358222"
"78","78335","783350105","11","Limay","Quartier 5",4082,3821,"Limay","48.9898777523"," 1.7501946009","48.9898777523, 1.7501946009"
"78","78335","783350106","11","Limay","Quartier 6",824,262,"Limay","48.9796092595"," 1.74173300032","48.9796092595, 1.74173300032"
"78","78337","783370000","11","Limetz-Villez","Limetz-Villez (commune non iris<e9>e)",368,1939,"Limetz-Villez","49.0597499518"," 1.54992468944","49.0597499518, 1.54992468944"
"78","78343","783430000","11","Les Loges-en-Josas","Les Loges-en-Josas (commune non iris<e9>e)",471,1507,"Les Loges-en-Josas","48.7623603612"," 2.14019349138","48.7623603612, 2.14019349138"
"78","78344","783440000","11","Lommoye","Lommoye (commune non iris<e9>e)",40,668,"Lommoye","48.9975226033"," 1.51637906746","48.9975226033, 1.51637906746"
"78","78346","783460000","11","Longnes","Longnes (commune non iris<e9>e)",177,1448,"Longnes","48.9229158004"," 1.57983770864","48.9229158004, 1.57983770864"
"78","78349","783490000","11","Longvilliers","Longvilliers (commune non iris<e9>e)",305,497,"Longvilliers","48.5738795998"," 1.99912835411","48.5738795998, 1.99912835411"
"78","78350","783500101","11","Louveciennes","Les Coteaux de Seine",1246,2393,"Louveciennes","48.8687920508"," 2.12021518674","48.8687920508, 2.12021518674"
"78","78350","783500102","11","Louveciennes","Le Village",292,2368,"Louveciennes","48.8634417999"," 2.11155166293","48.8634417999, 2.11155166293"
"78","78350","783500103","11","Louveciennes","Le Plateau",735,2298,"Louveciennes","48.8519671638"," 2.11015085993","48.8519671638, 2.11015085993"
"78","78354","783540101","11","Magnanville","Ouest Sud",548,2223,"Magnanville","48.9664905893"," 1.68376160374","48.9664905893, 1.68376160374"
"78","78354","783540102","11","Magnanville","Centre",806,1853,"Magnanville","48.9707941349"," 1.68737127647","48.9707941349, 1.68737127647"
"78","78354","783540103","11","Magnanville","Nord-Est",2697,1885,"Magnanville","48.9756530611"," 1.69275674364","48.9756530611, 1.69275674364"
"78","78356","783560101","11","Magny-les-Hameaux","Les Hameaux La Croix aux Buis Chapelle",794,3673,"Magny-les-Hameaux","48.7424062092"," 2.04883635656","48.7424062092, 2.04883635656"
"78","78356","783560102","11","Magny-les-Hameaux","Cressely et Buisson 1",719,1863,"Magny-les-Hameaux","48.7215094655"," 2.09263249927","48.7215094655, 2.09263249927"
"78","78356","783560103","11","Magny-les-Hameaux","Cressely et Buisson 2",725,1843,"Magny-les-Hameaux","48.7215996775"," 2.09964741958","48.7215996775, 2.09964741958"
"78","78356","783560104","11","Magny-les-Hameaux","Le Buisson",561,1757,"Magny-les-Hameaux","48.7180714165"," 2.10310213775","48.7180714165, 2.10310213775"
"78","78358","783580101","11","Maisons-Laffitte","Les Cotes",351,2358,"Maisons-Laffitte","48.9403607059"," 2.14410836698","48.9403607059, 2.14410836698"
"78","78358","783580102","11","Maisons-Laffitte","Foch",657,2066,"Maisons-Laffitte","48.9426262684"," 2.1375003418","48.9426262684, 2.1375003418"
"78","78358","783580103","11","Maisons-Laffitte","Le Tir",787,2436,"Maisons-Laffitte","48.9453228454"," 2.13436895866","48.9453228454, 2.13436895866"
"78","78358","783580104","11","Maisons-Laffitte","Saint-Nicolas",364,2778,"Maisons-Laffitte","48.9483606157"," 2.13706040431","48.9483606157, 2.13706040431"
"78","78358","783580105","11","Maisons-Laffitte","Centre",1880,4056,"Maisons-Laffitte","48.9466224175"," 2.14686249561","48.9466224175, 2.14686249561"
"78","78358","783580106","11","Maisons-Laffitte","Chateau",429,2951,"Maisons-Laffitte","48.9482941792"," 2.15394404639","48.9482941792, 2.15394404639"
"78","78358","783580107","11","Maisons-Laffitte","Marine",366,2259,"Maisons-Laffitte","48.9527705764"," 2.14391102861","48.9527705764, 2.14391102861"
"78","78358","783580108","11","Maisons-Laffitte","Charlemagne",947,3035,"Maisons-Laffitte","48.9562045711"," 2.16276495072","48.9562045711, 2.16276495072"
"78","78358","783580109","11","Maisons-Laffitte","Napoleon",288,1683,"Maisons-Laffitte","48.9594393012"," 2.15289103507","48.9594393012, 2.15289103507"
"78","78358","783580110","11","Maisons-Laffitte","Hippodrome",283,82,"Maisons-Laffitte","48.9554014481"," 2.16945840461","48.9554014481, 2.16945840461"
"78","78361","783610101","11","Mantes-la-Jolie","Les Hautes Garennes",5626,2516,"Mantes-la-Jolie","49.0015652295"," 1.68525197194","49.0015652295, 1.68525197194"
"78","78361","783610102","11","Mantes-la-Jolie","Chopin",512,1150,"Mantes-la-Jolie","48.9976622602"," 1.68187026841","48.9976622602, 1.68187026841"
"78","78361","783610103","11","Mantes-la-Jolie","Mozart Guynemer",1192,2633,"Mantes-la-Jolie","48.9994066786"," 1.67950320417","48.9994066786, 1.67950320417"
"78","78361","783610104","11","Mantes-la-Jolie","Mermoz Gauguin",1697,2227,"Mantes-la-Jolie","49.0014435697"," 1.6822262447","49.0014435697, 1.6822262447"
"78","78361","783610105","11","Mantes-la-Jolie","Degas",18,283,"Mantes-la-Jolie","49.0043709726"," 1.68079828904","49.0043709726, 1.68079828904"
"78","78361","783610106","11","Mantes-la-Jolie","Millet",1106,1129,"Mantes-la-Jolie","49.0039270556"," 1.68195683745","49.0039270556, 1.68195683745"
"78","78361","783610107","11","Mantes-la-Jolie","Claude Bernard",665,1362,"Mantes-la-Jolie","49.0044366346"," 1.68563342718","49.0044366346, 1.68563342718"
"78","78361","783610108","11","Mantes-la-Jolie","Bretonneaux",1235,1515,"Mantes-la-Jolie","49.0007988097"," 1.68589017282","49.0007988097, 1.68589017282"
"78","78361","783610109","11","Mantes-la-Jolie","Rabelais",672,1173,"Mantes-la-Jolie","48.9972373821"," 1.68620504458","48.9972373821, 1.68620504458"
"78","78361","783610110","11","Mantes-la-Jolie","Jules Guesde",1072,2296,"Mantes-la-Jolie","48.991955541"," 1.69340437424","48.991955541, 1.69340437424"
"78","78361","783610111","11","Mantes-la-Jolie","Jacques Cartier",1450,2306,"Mantes-la-Jolie","49.0040471739"," 1.69011545609","49.0040471739, 1.69011545609"
"78","78361","783610112","11","Mantes-la-Jolie","Saint-Exupery",1228,3086,"Mantes-la-Jolie","48.9991584484"," 1.6921996998","48.9991584484, 1.6921996998"
"78","78361","783610113","11","Mantes-la-Jolie","Sainte-Anne",2568,1965,"Mantes-la-Jolie","49.0045435016"," 1.69751721468","49.0045435016, 1.69751721468"
"78","78361","783610114","11","Mantes-la-Jolie","Zac Henry Iv",581,2491,"Mantes-la-Jolie","49.0012133403"," 1.70547153087","49.0012133403, 1.70547153087"
"78","78361","783610115","11","Mantes-la-Jolie","Gassicourt",4238,3410,"Mantes-la-Jolie","48.9951605439"," 1.70163988082","48.9951605439, 1.70163988082"
"78","78361","783610116","11","Mantes-la-Jolie","Gare",1465,3256,"Mantes-la-Jolie","48.9902789819"," 1.70554923141","48.9902789819, 1.70554923141"
"78","78361","783610117","11","Mantes-la-Jolie","Inter Marche",1270,4061,"Mantes-la-Jolie","48.9954768902"," 1.71006104162","48.9954768902, 1.71006104162"
"78","78361","783610118","11","Mantes-la-Jolie","Gate Vigne",1718,2864,"Mantes-la-Jolie","48.9920773342"," 1.71607621505","48.9920773342, 1.71607621505"
"78","78361","783610119","11","Mantes-la-Jolie","Collegiale",797,2701,"Mantes-la-Jolie","48.9884848946"," 1.71825059641","48.9884848946, 1.71825059641"
"78","78361","783610120","11","Mantes-la-Jolie","Les Martraits",1648,2558,"Mantes-la-Jolie","48.9851965782"," 1.71821229908","48.9851965782, 1.71821229908"
